season,episode,title,scene,speaker,line,
1,5,Basketball,181,Michael,"Football is like rock and roll, it's just bam-bam-boo... And basketball is like jazz, you know? You're kind of... Dupee-doo, dupee-do. It's all downbeat, it's in the pocket, it's like...  Dupee-do, dupee-do, dapee-dah...",
1,5,Basketball,182,Michael," Du-du-du-du-dupee-do, de-do-do-do. Du-du-du-du-dupee-do, de-do-do-do. Harlem Globetrotter...",
1,5,Basketball,182,Roy, Du-du-du-du-dupee-do. Your ball.,
1,5,Basketball,182,Michael,"All right, time, time out. Come on, sales, over here. Bring it in! Come on!",
1,5,Basketball,182,Michael,What's going on? What's going on? You're playing like a bunch of girls.,
1,5,Basketball,182,Jim,You know what? Let me take Roy.,
1,5,Basketball,182,Michael,"All right, switch. Take it up a notch, come on.",
1,5,Basketball,183,Michael,"Shoot, shoot it.  Whoa, whoa, whoa, whoa! Foul! Naked aggression! Oh, that is... You all right Jim? Suck it up.",
1,5,Basketball,184,Darryl,"Block, block, block!",
1,5,Basketball,184,Madge,He's afraid of you now.,
1,5,Basketball,184,Michael," Ouch! Oh, how much does it hurt? How much does it hurt?",
1,5,Basketball,185,Michael, Yes!,
1,5,Basketball,185,Roy,What the hell man?,
1,5,Basketball,185,Jim,Take it easy.,
1,5,Basketball,185,Roy,"No, you take it easy.",
1,5,Basketball,186,Michael," Watch the long passes, you guys!",
1,5,Basketball,187,Ryan," Same team, Dwight.",
1,5,Basketball,187,Michael,Dwight!,
1,5,Basketball,187,Dwight, Yes!,
1,5,Basketball,188,Michael," Yeah! Yeah! Yeah! In, your, face! Angela, what's the score?",
1,5,Basketball,188,Angela,You're ahead.,
1,5,Basketball,188,Michael,"Yeah, baby, here we go!",
1,5,Basketball,188,Michael, Jim! Jim! Right here!  Ow! God! Hold it!,
1,5,Basketball,188,Worker,I'm sorry.,
1,5,Basketball,188,Michael,Foul! Foul!,
1,5,Basketball,188,Worker,I'm sorry. You all right?,
1,5,Basketball,188,Michael,"Oh, that hurts.",
1,5,Basketball,188,Worker,"Sorry, I didn't mean to do that.",
1,5,Basketball,188,Michael,"What's your problem man? Gah, just clocking me for no reason?",
1,5,Basketball,188,Darryl,Take your shot man!,
1,5,Basketball,188,Michael,"No, no, no, no. That was a flagrant, personal, intentional foul. Right there.",
1,5,Basketball,188,Worker,No it wasn't.,
1,5,Basketball,188,Michael," Yes, it was. You know what, I'm just being fair.",
1,5,Basketball,188,Worker,"Oh, really? No, I just put my arm up...",
1,5,Basketball,188,Michael,"Game over. Game over. That is it! I'm sorry, you know? I hate to do it this way but, you know, that's just... we're having a friendly game. It's a shame. This is a damn shame, but we're like a family here and that just, that won't fly.",
1,5,Basketball,188,Angela,This is a cold pack...,
1,5,Basketball,188,Dwight,"Here, give me that. You have to break the interior bag. ",
1,5,Basketball,188,Michael,Thanks Dwight.,
1,5,Basketball,188,Lonny,"Wait, what does that mean? What is it, a tie? What's going on?",
1,5,Basketball,188,Michael,"Well, let's just say whoever was ahead won.",
1,5,Basketball,188,Darryl,That was you.,
1,5,Basketball,188,Michael,"It was us? Really? I didn't, I didn't know. Great, I mean, I guess you guys are working Saturday. Your face.",
1,5,Basketball,188,Roy,"No, no, no, I'm not coming in on Saturday.",
1,5,Basketball,188,Darryl,"Yeah, this isn't happening.",
1,5,Basketball,188,Michael,"Um... well, you guys, you know, I'm the boss so...",
1,5,Basketball,188,Lonny,"So what's that? We're coming in on Monday, right?",
1,5,Basketball,188,Michael,"Hey, hey...",
1,5,Basketball,188,Lonny,Monday?,
1,5,Basketball,188,Michael," You guys believed me? Come on. Dogs, you know, you should know me better than that. No, oh, do you think that would've been good for morale? No. No. No. Exactly, no. I'm embarrassed it was even that close though. So... nah, of course, we're coming in Saturday. Good game. Word.",
1,5,Basketball,189,Jim," ...so I talked to the scout, it looks good.",
1,5,Basketball,189,Pam,Mmm-hmm.,
1,5,Basketball,189,Jim,I didn't sign anything.,
1,5,Basketball,189,Roy,Hey baby.,
1,5,Basketball,189,Pam,Hey.,
1,5,Basketball,189,Roy, Look at Larry Bird. Larry Legend.,
1,5,Basketball,189,Pam,"Yeah, he's, uh, pretty good, huh?  Let's get you into a tub.",
1,5,Basketball,189,Roy,Yeah? Let's get you into a tub.,
1,5,Basketball,190,Michael,"Hey, what a game, huh? What a game.",
1,5,Basketball,190,Oscar,What time do we have to come in?,
1,5,Basketball,190,Michael,"Come on. Let's not be gloomy here man. We're all in this together. We're a team. You know what? Screw corporate, nobody's coming in tomorrow. You have the day off. Like coming in an extra day is gonna prevent us from being downsized. Have a good weekend.",
1,5,Basketball,191,Michael,The great thing about sports is that it is all about character. And you can learn lessons about life even if you don't win. But we did because we were ahead.,
1,6,Hot Girl,192,Jan,Are you listening to me Michael?,
1,6,Hot Girl,192,Michael,Affirmative.,
1,6,Hot Girl,192,Jan,What did I just say?,
1,6,Hot Girl,192,Michael,"You just said, let me uh... check my notes. You just said...",
1,6,Hot Girl,192,Jan,Alan and I have created an incentive program to increase sales.,
1,6,Hot Girl,192,Michael,"Hey, hey how is Alan? Tell Alan that the Mets suck! Okay? From me, big time. Go Pirates!",
1,6,Hot Girl,192,Jan,I'm not going to do that Michael.,
1,6,Hot Girl,192,Michael,Okay,
1,6,Hot Girl,192,Jan,We've created an incentive program to increase sales.,
1,6,Hot Girl,192,Michael,"Uh, huh.",
1,6,Hot Girl,192,Jan,At the end of the month you can reward your top seller with a prize worth up to a thousand dollars.,
1,6,Hot Girl,192,Michael,"Whoa. Howdy-ho. Wow, a thousand big ones. That's cool. Do I uh, do I get to pick the prize?",
1,6,Hot Girl,192,Jan,"Uh, yes. Yes you can.",
1,6,Hot Girl,192,Michael,"Um, question: Does top salesman include uh, people who were at one time such outstanding salesman that've been promoted to...",
1,6,Hot Girl,192,Jan,"No, Michael. No. You can't win this prize.",
1,6,Hot Girl,192,Michael,I didn't mean me!,
1,6,Hot Girl,193,Michael,"Well, first what we have to do is find out what motivates people more than anything else.",
1,6,Hot Girl,193,Dwight,s*x.,
1,6,Hot Girl,193,Michael,It's illegal. Can't do that. Next best thing.,
1,6,Hot Girl,193,Dwight,Torture.,
1,6,Hot Girl,193,Michael,"Tah, come on Dwight. Just help me out here. That's just stupid.",
1,6,Hot Girl,193,Pam,"Uh, Michael?",
1,6,Hot Girl,193,Michael,Pam!,
1,6,Hot Girl,193,Pam,"Hey, there's a...",
1,6,Hot Girl,193,Michael,Burger with cheese!,
1,6,Hot Girl,193,Pam,There's a person here...,
1,6,Hot Girl,193,Michael,And fries!,
1,6,Hot Girl,193,Pam,There's...,
1,6,Hot Girl,193,Michael,And shake! What? Go ahead.,
1,6,Hot Girl,193,Pam,There's a person here who wants to sell handbags.,
1,6,Hot Girl,193,Michael,"No, no, no. No vendors in the office. That is a distraction.",
1,6,Hot Girl,193,Pam,"Okay, I told her you'd talk to her.",
1,6,Hot Girl,193,Michael,"Pam. Pam. Come on, I'm busy. So just tell her to go away.",
1,6,Hot Girl,193,Pam,Okay.,
1,6,Hot Girl,193,Michael," Oooh, alright I'll talk to her.",
1,6,Hot Girl,194,Katy,This one is hand embroidered.,
1,6,Hot Girl,194,Michael,"All right girls break it up, you're being infiltrated. Cock in the henhouse.",
1,6,Hot Girl,194,Dwight,Cocks in the henhouse.,
1,6,Hot Girl,194,Michael,"Don't say cocks. Oh, what is your name, my fair lass?",
1,6,Hot Girl,194,Katy,Katy.,
1,6,Hot Girl,194,Michael,"Ah, Katy. Wow. Look at you. You are, uh you're like the new and improved Pam. Pam 6.0.",
1,6,Hot Girl,194,Michael,"Oh, look. Oh hey, no catfights you two. I'm against violence in the workplace.",
1,6,Hot Girl,194,Dwight,So am I.,
1,6,Hot Girl,194,Michael,Nobody cares what you think.,
1,6,Hot Girl,194,Dwight,Doesn't matter.,
1,6,Hot Girl,194,Michael,"So uh, you know what? I usually don't allow solicitors in the office but today I am going to break some rules, and you can have the conference room. It's yours. All day.",
1,6,Hot Girl,194,Katy,"Wow, thanks.",
1,6,Hot Girl,194,Pam,There's an HR meeting in there at 11:30.,
1,6,Hot Girl,194,Michael,"Well, lets put 'em in the hallway. Give 'em some chairs. Right? Decisiveness. One of the keys to success according to Small Businessman.",
1,6,Hot Girl,195,Michael,"I do. I read Small Business man. I also uh, subscribe to USA Today and American Way Magazine, that's the in-flight magazine. Some great articles in that. They did this great profile last month of Doris Roberts and where she likes to eat when she's in Phoenix. Illuminating.",
1,6,Hot Girl,196,Michael,"This is my conference room. So please, uh, make yourself at home. Whatever you need, I'm right on the other side of this wall.  used to be a window here. There's not anymore. So, that's where I will be.",
1,6,Hot Girl,196,Michael,"So if you need anything else, something to make you more confortable just don't hesitate to ask. I'm right here.",
1,6,Hot Girl,196,Katy,I guess a cup of coffee would be great.,
1,6,Hot Girl,196,Michael,"Wait a second. I should have spotted another addict. Uh, gotta love the 'bucks.",
1,6,Hot Girl,196,Katy,What?,
1,6,Hot Girl,196,Michael,"It's like a slang for Starbucks. They're all over the place. Oh, man, that place is like the promised land to me. What a business model too. Ah, too bad we don't have the good stuff here.",
1,6,Hot Girl,196,Katy,Regular coffee is fine.,
1,6,Hot Girl,196,Michael,"Nah, it's not. it's spppplllibbb",
1,6,Hot Girl,196,Katy,No really it is.,
1,6,Hot Girl,196,Michael,"No, here's the thing. Y'know I do my best to be my own man and go by the beat of a different drummer and nobody gets me, and they're always putting up walls and I'm always tearing 'em down, just breakin' down barriers, that's what I do all day. So a coffee, regular coffee for you. High test, or unleaded?",
1,6,Hot Girl,196,Katy,Bring it on.,
1,6,Hot Girl,196,Michael,"Oh. Woo, I will. I will bring it on. Ah, all right.",
1,6,Hot Girl,197,Kevin,So are you jealous 'cause there's another girl around?,
1,6,Hot Girl,197,Pam,No.,
1,6,Hot Girl,197,Kevin,She's prettier than you though.,
1,6,Hot Girl,197,Pam,"That's a very rude thing to say, Kevin.",
1,6,Hot Girl,198,Katy,So do you like the periwinkle and the purples?,
1,6,Hot Girl,199,Dwight,"The purse girl hits everything on my checklist. Creamy skin. Straight teeth. Curly hair. Amazing breasts. Not for me, for my children. The Schrutes produce very thirsty babies.",
1,6,Hot Girl,200,Michael, There ya go. Nice steaming cup o'joe.,
1,6,Hot Girl,200,Katy,Thank you.,
1,6,Hot Girl,200,Michael,"I have an idea. Why don't I introduce you around, you know you can kind of get your foot in the door, meet potential clientele, right?",
1,6,Hot Girl,200,Katy,"Gosh, I would love to but, my purses, I should, um...",
1,6,Hot Girl,200,Michael,"Oh, um, well, we could have Ryan take a look. Ryan, would you look after the purses, please?",
1,6,Hot Girl,200,Ryan,I'm installing File Share on all the computers.,
1,6,Hot Girl,200,Michael,"Yeah, well, bladdy-bluda-blah-blah. Techno-babble. Just do it, okay. We have company. Right?",
1,6,Hot Girl,201,Michael,"You should sell a lot here because this branch made over a million dollars last year. Not that we're all millionaires. I'm probably closest. So here's Oscar. Oscar, this is Katy.",
1,6,Hot Girl,201,Oscar,I'm on the phone.,
1,6,Hot Girl,201,Michael,Oooh-ooh. Oscar the grouch. Right? I thought of that.,
1,6,Hot Girl,201,Katy,That was on Sesame Street.,
1,6,Hot Girl,201,Michael,I know. I know. I made the connection. Can you believe he'd never heard that before he worked here?,
1,6,Hot Girl,201,Katy,"No, I don't believe that.",
1,6,Hot Girl,201,Michael,"I know, it's unbelievable.",
1,6,Hot Girl,202,Pam,"It's nice having Katy around. It's another person for Michael to um, interact with.",
1,6,Hot Girl,203,Michael,"Here is Toby from Human Resources. Katy, Toby.",
1,6,Hot Girl,203,Katy,Hi,
1,6,Hot Girl,203,Toby,"Hi, nice to meet you.",
1,6,Hot Girl,203,Michael,"Toby, Katy.",
1,6,Hot Girl,203,Toby,"Hey, um did you go to uh, Bishop O'Hara?",
1,6,Hot Girl,203,Katy,Yeah.,
1,6,Hot Girl,203,Toby,"Yeah, me too.",
1,6,Hot Girl,203,Katy,Cool. What year were you there?,
1,6,Hot Girl,203,Toby,Eighty-nine.,
1,6,Hot Girl,203,Michael,"Toby's divorced. He uh, guh recently, right?",
1,6,Hot Girl,203,Toby,Yeah.,
1,6,Hot Girl,203,Michael,"You and your wife, and you have kids.",
1,6,Hot Girl,203,Toby,A girl.,
1,6,Hot Girl,203,Michael,Oh that so - that was really messy. He slept one night in your car too?,
1,6,Hot Girl,203,Katy,I should probably get back to my table.,
1,6,Hot Girl,203,Michael,"Okay. Alright. Cool. See ya in a bit.  Oh, she's cute. Cutie-pie. Back to work.",
1,6,Hot Girl,204,Michael,"I live by one rule. No office romances. No way. Very messy. Inappropriate. No. But, I live by another rule: Just do it. Nike.",
1,6,Hot Girl,205,Roy,"Hey, Jimmy what do you think of that little purse girl, huh?",
1,6,Hot Girl,205,Jim,"Cute, sure, yeah.",
1,6,Hot Girl,205,Roy,Why don't you get on that?,
1,6,Hot Girl,205,Jim,She's not really my type.,
1,6,Hot Girl,205,Roy,What are you gay?,
1,6,Hot Girl,205,Jim,"Hmmm, I don't think so. Nope.",
1,6,Hot Girl,205,Kevin,What is your type?,
1,6,Hot Girl,205,Jim," Moms, primarily. Yep. Soccer moms. Single moms. NASCAR moms. Any type of moms, really.",
1,6,Hot Girl,205,Roy,That's disgusting.,
1,6,Hot Girl,205,Kevin,Stay away from my mom.,
1,6,Hot Girl,205,Jim,"Too late, Kev.",
1,6,Hot Girl,205,Roy," Man, I would be all over that if I wasn't dating Pam.",
1,6,Hot Girl,205,Pam,"We're not dating, we're engaged.",
1,6,Hot Girl,205,Roy,"Engaged, yeah.",
1,6,Hot Girl,206,Jim,"Pam and I are good buddies. I'm sort of Pam's go-to guy for her problems. You know with stuff like work, or uh, her fiance Roy. Or uh... Nope, those are pretty much her only two problems.",
1,6,Hot Girl,207,Jim,She'd be perfect for you.,
1,6,Hot Girl,207,Dwight,Hmmm... she's been talking to Michael a lot.,
1,6,Hot Girl,207,Jim,"So, what? You're Assistant Regional Manager.",
1,6,Hot Girl,207,Dwight,Assistant to the Regional Manager.,
1,6,Hot Girl,207,Jim,"Well, you know what Dwight? He's your work boss, okay? He is not your relationship boss.",
1,6,Hot Girl,207,Dwight,That's true.,
1,6,Hot Girl,207,Jim,"Plus you have so much more to talk to this girl about, You're both um, salesmen. I mean that's something right there.",
1,6,Hot Girl,207,Dwight,True. Plus I can talk to her about the origins of my last name.,
1,6,Hot Girl,207,Jim,It's all gold.,
1,6,Hot Girl,208,Katy,"Guys are usually my best customers, they buy the high end stuff like the beads and the sequins and stuff. For gifts, you know? They don't know what they are looking at. So I make suggestions.",
1,6,Hot Girl,209,Jim,"Alright. Here's the thing okay, you just keep talking to her. If you hit a stall you have a perfect fall back.",
1,6,Hot Girl,209,Dwight,What's that?,
1,6,Hot Girl,209,Jim,You buy a purse.,
